dev_username,followers,NoC,AB,NAB,CII,CNII,CE,NCE,INEI,IEI,AddLGM,DelLGM,ChurnLGM,NoMGM,AddLOC,DelLOC,churnLOC,AddF,DelF,AddSAM,DelSAM,ChurnSAM,DiP,ICT,project,job
5121eb6d5a7321159bfd2bd35203eae5,24,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,springfox,UNKNOW
f8906b413dbec4ef1d27771195a5b4c2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,springfox,UNKNOW
afd1f1a7e2b282318a9a3b2469d9d241,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,springfox,UNKNOW
8e9781512f332eb3b9d859e6160415c7,0,1,0.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,5.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,springfox,UNKNOW
1dc22827e27a433b2c04a76f084f4289,88,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0432986111111111,0.0216493055555555,springfox,UNKNOW
c731b5ad59eae3f6727250cbd9426abf,13,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,springfox,UNKNOW
00baabf2a82c66b1e8b50cd22786ab39,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.718761574074076,1.9648451967592595,springfox,UNKNOW
a1017df6324356a4a9ce5976e5a7a6bd,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,springfox,UNKNOW
d1a8f59a529f55c4a78d4bbc9a98a6ad,50,86,0.0,142.0,54.0,88.0,40.0,102.0,4.0,0.0,192.0,46.0,146.0,10.0,7164.0,918.0,6246.0,76.0,50.0,0.0,0.0,0.0,402.7178703703704,9.365531869078378,springfox,SSE
78e465662c9ec3c7eb0e68c2cc56ff2c,1421,2509,84.0,2706.0,784.0,2006.0,345.0,2445.0,144.0,86.0,304.0,266.0,38.0,12.0,89858.0,5172.0,84686.0,1489.0,785.0,0.0,0.0,0.0,5588.82019675926,17.18531724083347,springfox,SSE
cf40daee764b52a00aadc8eed61b7c37,82,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,28.06395833333333,14.031979166666664,springfox,UNKNOW
8c29f3f6863ab2a811b2cecfe6cb73dd,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,-12.0,0.0,0.0,0.0,0.0,0.0,24.376932870370368,6.094233217592592,springfox,UNKNOW
77ee3fea6cc11f45093cbadc19eef92d,4,13,5.0,83.0,66.0,22.0,13.0,75.0,2.0,2.0,76.0,2.0,74.0,0.0,1220.0,370.0,850.0,31.0,10.0,88.0,41.0,47.0,20.759375,1.5968750000000005,springfox,SE
aebcbe5926ffc2c28278b8ec84618f85,48,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,5.0,61.0,0.0,0.0,0.0,0.0,0.0,0.9188194444444444,0.3062731481481481,springfox,UNKNOW
0d7de0d8755964439d7475d9f2933dfe,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0008912037037037,0.0004456018518518,springfox,UNKNOW
af2b6a4ca22f941dc4b0c1811a30c727,13,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,springfox,UNKNOW
34cbc5f1373c75f28b1fca6bfe14f8bd,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,springfox,UNKNOW
4ed97460eec8f7129b7d333f11300859,2,4,0.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,151.0,2.0,149.0,1.0,0.0,0.0,0.0,0.0,0.2695717592592592,0.0673929398148148,springfox,UNKNOW
ffc3cfe65c7fe43a939eedde7fd3ff63,4,10,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,8.0,26.0,0.0,0.0,0.0,0.0,0.0,11.553032407407407,2.3106064814814813,springfox,UNKNOW
0190f8b7b6675ab631d782d3ef40d8a1,56,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,springfox,UNKNOW
cefd055492c80d3166fc730f9d4855bc,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,10.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0581944444444444,0.0193981481481481,springfox,UNKNOW
9c0fc90e087feb72fba60980a53ff645,8,6,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,142.0,8.0,134.0,4.0,0.0,0.0,0.0,0.0,15.068125,5.022708333333333,springfox,UNKNOW
18e6f7aef52cb86b0896f97e6508c463,4,4,0.0,18.0,13.0,5.0,0.0,18.0,0.0,0.0,1.0,0.0,1.0,0.0,1361.0,79.0,1282.0,16.0,0.0,54.0,1.0,53.0,387.78,96.945,springfox,UNKNOW
28fde375948cabe58273d1a686c52681,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,4.0,18.0,0.0,0.0,0.0,0.0,0.0,0.024375,0.0121875,springfox,UNKNOW
0f1e6cc79e0bdd93137c6bd9b90aeae6,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,41.0,65.0,0.0,0.0,0.0,0.0,0.0,2.936145833333333,0.9787152777777778,springfox,UNKNOW
aeba728e0bde8f056fff31c59106afa9,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,springfox,UNKNOW
5ac430700c73d480d369f43980d37dff,19,11,0.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,3.0,3.0,0.0,0.0,674.0,195.0,479.0,6.0,0.0,0.0,0.0,0.0,127.44444444444444,11.585858585858588,springfox,UNKNOW
6f8e5dcaac2d282e6fe2ad43f487138f,30,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,springfox,UNKNOW
88cbfcf74ce7ef40869e98394ea00d7b,24,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,springfox,UNKNOW
f10d5f87ff054bbcdc96f8f776b6eb53,12,31,0.0,69.0,39.0,30.0,15.0,54.0,4.0,0.0,102.0,7.0,95.0,2.0,1627.0,285.0,1342.0,22.0,6.0,19.0,14.0,5.0,10.55292824074074,0.3404170400238949,springfox,SE
30e5d849aa2ed28746bed5e585401704,44,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,1.9795601851851847,0.6598533950617284,springfox,UNKNOW
ca3df4d01971d27d3d1c4a3d660f306e,0,8,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,2.0,41.0,1.0,0.0,0.0,0.0,0.0,5.294050925925926,0.6617563657407408,springfox,UNKNOW
12ab38b83f60773d8650a905b9bab226,24,10,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,36.0,84.0,2.0,0.0,0.0,0.0,0.0,23.29115740740741,4.658231481481481,springfox,UNKNOW
5d7a5490df02ecd1b829d543759345fe,4,4,0.0,7.0,7.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,197.0,86.0,111.0,3.0,1.0,0.0,0.0,0.0,10.718645833333332,2.6796614583333334,springfox,UNKNOW
57ea960520a5d6189fb02228fd35e301,8,4,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.4880902777777778,0.1626967592592592,springfox,UNKNOW
e70db9b12b15d7fade084b9d6202203e,20,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.264212962962963,2.6321064814814816,springfox,UNKNOW
628851a94aaf72b3918cb2d9a6c87fcc,76,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,5.0,0.0,27.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,262.76070601851853,87.58690200617285,springfox,UNKNOW
c464aaf08055704427f5befcf98be74b,35,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,springfox,UNKNOW
3ff2a897849d98ea5def3269bb32b5b7,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,springfox,UNKNOW
ab52b12e9a4e50b7695a3638920e95a5,12,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,springfox,UNKNOW
8d1947b8fc34c1313c1d17bb14b703a6,40,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,9.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,47.25789351851852,15.752631172839507,springfox,UNKNOW
a74cbf28d15da3d1c00cdebfe6041f6e,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,springfox,UNKNOW
53d50114f7b7a7c87a11027e93b4638a,9,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0212037037037037,0.0106018518518518,springfox,UNKNOW
07ac41442980471f35c2c5627499ba90,27,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6417013888888888,0.3208506944444444,springfox,UNKNOW
edf47b6d2d10d4936219a6bb4a0a6a1e,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,6.919456018518519,3.45972800925926,springfox,UNKNOW
57d2972ed6eb4c46b8f8d0bf2a0d28a0,352,14,0.0,9.0,2.0,7.0,0.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,226.0,27.0,199.0,3.0,2.0,0.0,0.0,0.0,366.7837847222223,45.97069521604939,springfox,UNKNOW
96143d543feca096ae51208d6952ce81,10,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.908240740740742,3.4541203703703705,springfox,UNKNOW
978221856236d371ff8f36226c6d2d42,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,springfox,UNKNOW
dda80dc917831a932d8a5443f40f0d50,23,1,0.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,47.0,3.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,springfox,UNKNOW
7d58b5c60c6e8e0cac15a9a68c538af3,0,7,1.0,3.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,53.0,87.0,2.0,0.0,0.0,0.0,0.0,2.8253703703703703,0.5676782407407408,springfox,UNKNOW
9f1168bd75de3f8d3112a5b655d5491a,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0500578703703703,0.0250289351851851,springfox,UNKNOW
0bfc582673ea2e88e87ef46c350b0e7e,5,3,0.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,98.0,9.0,89.0,3.0,0.0,0.0,0.0,0.0,0.8517592592592592,0.2839197530864197,springfox,UNKNOW
19787f944384e28488da66a0e9a74e42,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,springfox,UNKNOW
a7f4cbcc47a00134bb903865a7fc0ca2,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,springfox,UNKNOW
8c0767ca6c2f0c312a5ea4ee3e4ed797,8,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4711805555555555,0.4903935185185185,springfox,UNKNOW
b30bd351371c686298d32281b337e8e9,11,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0087268518518518,0.0043634259259259,springfox,UNKNOW
b70b09f4cb3fc28d8b2911074623da16,0,1,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,0.0,139.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,springfox,UNKNOW
f8218e0141b629f48a7579bb1115ca8c,1,3,0.0,6.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0115046296296296,0.0038348765432098,springfox,UNKNOW
a557113e29528322c13a349a6244f04f,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,springfox,UNKNOW
d926cdfebf1af8d3f0b3fbde66f779ae,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,35.0,27.0,0.0,0.0,0.0,0.0,0.0,1.1753587962962964,0.5876793981481482,springfox,UNKNOW
9e6e3099bca49c2f81b187a20a07e040,247,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,3.0,80.0,1.0,0.0,0.0,0.0,0.0,15.106122685185184,3.776530671296297,springfox,UNKNOW
b5e01a84548ee5ca3e990f05173e33dc,5,11,0.0,25.0,13.0,12.0,4.0,21.0,3.0,0.0,72.0,4.0,68.0,2.0,1421.0,77.0,1344.0,24.0,0.0,0.0,0.0,0.0,10.054212962962962,0.9140193602693604,springfox,SE
f46bc62b738ae5314dd47022ba5f72e6,4,2,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,3.0,34.0,1.0,0.0,1.0,0.0,1.0,0.0088541666666666,0.0044270833333333,springfox,UNKNOW
4fdea73b185e442265bbe2acfee1c0f4,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,springfox,UNKNOW
12240e87e2fd1faee923174e0b1b4dfb,34,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,1.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,springfox,UNKNOW
6bedfaca1f19a1d45e2167ef33aa92fb,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,springfox,UNKNOW
969c3127da80d953d346ebcb225b568c,8,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7361342592592592,0.3680671296296296,springfox,UNKNOW
53d670af9bb16ea82e7ef41ee23ec6df,11,3,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,5.0,71.0,1.0,0.0,1.0,0.0,1.0,0.1158333333333333,0.0386111111111111,springfox,UNKNOW
76f0865488cb40ba7d43597cadce3985,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,springfox,UNKNOW
d6f689bbf2286d0e0bed03ce575f6e92,11,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,9.0,0.0,21.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,2.8231712962962963,0.352896412037037,springfox,UNKNOW
c692865e0e83dfe803f604b4d2cb081e,25,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,springfox,UNKNOW
9d119ee5a2b7daf6b4dc1ef871d0ac3c,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,springfox,UNKNOW
c74a043c4937a101b0a68341c4a05152,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1344907407407407,0.0672453703703703,springfox,UNKNOW
c8e7190f2ab8c5ce4178970b6d93fa49,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,springfox,UNKNOW
6e5decb48de193e5ae7f505274ba6dda,14,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.0,2.0,284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,spring-boot-admin,UNKNOW
e851477f9026d373cadd0ec7f06c201d,48,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,spring-boot-admin,UNKNOW
e308e92db7748dcae66bab20af8db0e4,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,289.39694444444444,144.69847222222222,spring-boot-admin,UNKNOW
6c19747cd5ed251b850f7fdc791e12fe,10,5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,11.0,75.0,1.0,0.0,0.0,0.0,0.0,648.9327430555555,216.44116126543213,spring-boot-admin,UNKNOW
de6aaa925de895cc0e9aaa94c0f6bb48,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.14548611111111,12.072743055555556,spring-boot-admin,UNKNOW
e8c552f177c8e076bb220addda081903,157,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0601504629629629,0.0150376157407407,spring-boot-admin,UNKNOW
0c21bd6dd7062ba70d59b9e89811a20f,3,2,0.0,4.0,1.0,3.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,193.0,122.0,71.0,1.0,0.0,0.0,0.0,0.0,9.89105324074074,4.94552662037037,spring-boot-admin,UNKNOW
2ece1b5511d08842f5f595fc0b64dd60,5,1,0.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,392.0,123.0,269.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,spring-boot-admin,UNKNOW
5561f43903aeab406ba0226ec90156d0,158,72,0.0,24.0,6.0,18.0,2.0,22.0,0.0,0.0,20.0,20.0,0.0,6.0,1182.0,116.0,1066.0,20.0,2.0,0.0,0.0,0.0,292.1566666666667,8.115462962962964,spring-boot-admin,SSE
2bdbb6c0833ae687a057993a1f88d566,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,spring-boot-admin,UNKNOW
4086ec671abf84187c628f874d776159,26,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,spring-boot-admin,UNKNOW
1a3cf2b2130d86499c7fe168152dfc24,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,23.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,spring-boot-admin,UNKNOW
2aa09c1aae044641c48f65819ce4b4b1,15,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,3.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,spring-boot-admin,UNKNOW
15358d7cbea680119a52f2133efb4190,6,2,0.0,6.0,0.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,728.0,30.0,698.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,spring-boot-admin,UNKNOW
caf406c00c340da23c259b7a380950f1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,37.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,spring-boot-admin,UNKNOW
b882127328bfdef5c46adcddba571934,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,29.0,14.0,15.0,0.0,0.0,0.0,0.0,0.0,94.15822916666669,47.07911458333334,spring-boot-admin,UNKNOW
8801edcb09cdd218bac3bd1e6af1f014,392,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-4.0,0.0,0.0,0.0,0.0,0.0,916.1480092592592,458.07400462962966,spring-boot-admin,UNKNOW
4813398ab70e0fca6f61563a6acb17d3,19,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,24.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,spring-boot-admin,UNKNOW
b497e6dc6ec9682b8f81fafbfe6b8217,17,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,169.0,137.0,32.0,1.0,30.0,0.0,30.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,spring-boot-admin,UNKNOW
804ab562306e2c62c64fe4b0a0c610b0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,spring-boot-admin,UNKNOW
bc3022020e9863edc823fee32549112d,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,spring-boot-admin,UNKNOW
ec2373c16163c71eb631ed8043f21814,835,1010,42.0,904.0,155.0,791.0,269.0,677.0,20.0,3.0,536.0,405.0,131.0,12.0,28197.0,4813.0,23384.0,324.0,149.0,0.0,0.0,0.0,3864.6477546296296,46.771567321848536,spring-boot-admin,SSE
93bf54da5f6166d8460d2c336efe7712,114,22,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,1044.0,428.0,4.0,0.0,0.0,0.0,0.0,3288.1817361111107,298.9256123737373,spring-boot-admin,UNKNOW
a95ae59a8e353cb5c0c394bbef073402,7186,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.0,217.0,315.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,spring-boot-admin,UNKNOW
5a9b56899059e8d94fe4937bc80f25f2,4,2,0.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,90.0,43.0,0.0,0.0,2.0,2.0,0.0,0.200636574074074,0.100318287037037,spring-boot-admin,UNKNOW
a815bfc182746cfc5b74de32cdf63c1a,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,spring-boot-admin,UNKNOW
726d82910bcb914e08b0d353ff7a31d3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,6.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,spring-boot-admin,UNKNOW
bdd6a21a64fef06fc71e193e4287bbde,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,45.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,spring-boot-admin,UNKNOW
cc96719553ebc20a554f59e2015c5b28,118,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,spring-boot-admin,UNKNOW
6ae2c2c25fa61fac903be70939cb11d9,310,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1186.7469444444444,395.5823148148148,spring-boot-admin,UNKNOW
a56e5d4e2fa9b747e690af51da57d935,2,1,0.0,3.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,321.0,2.0,319.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,spring-boot-admin,UNKNOW
